detail_sale_id,sale_id,product_id,quantity
2954,4566,22,2
2955,994,2,5
2956,1999,18,1
2957,3259,26,6
2958,615,51,3
2959,3182,2,1
2960,2481,55,7
2961,3069,4,3
2962,2784,18,9
2963,1299,45,5
2964,3697,3,2
2965,3669,37,6
2966,2948,43,1
2967,3322,3,1
2968,4559,30,9
2969,4659,32,5
2970,4457,32,1
2971,784,57,2
2972,3950,24,6
2973,1558,30,3
2974,2660,56,3
2975,3180,34,1
2976,1708,13,8
2977,2588,19,4
2978,506,46,8
2979,497,22,5
2980,4528,14,9
2981,3446,57,7
2982,4570,56,8
2983,3183,13,7
2984,3477,2,10
2985,1079,24,3
2986,1314,50,5
2987,4995,43,5
2988,210,27,4
2989,3889,32,1
2990,3766,17,9
2991,2828,58,9
2992,1207,10,4
2993,2881,18,4
2994,62,15,8
2995,894,19,1
2996,2724,50,5
2997,1957,9,5
2998,180,6,10
2999,1901,23,3
3000,689,1,5
3001,3934,28,4
3002,3958,20,10
3003,2918,15,1
3004,4499,33,3
3005,2403,12,1
3006,2353,6,2
3007,2595,24,2
3008,1015,3,8
3009,2754,53,10
3010,861,37,10
3011,1837,16,10
3012,1142,23,6
3013,1548,36,1
3014,2703,35,5
3015,1266,38,9
3016,4964,34,1
3017,777,33,9
3018,1639,37,6
3019,203,45,6
3020,1179,14,4
3021,3165,47,1
3022,1322,38,3
3023,4306,8,3
3024,4781,7,7
3025,4967,3,4
3026,1693,2,3
3027,1823,38,1
3028,3371,20,10
3029,3390,28,10
3030,1030,52,8
3031,528,24,9
3032,2393,1,7
3033,3878,34,8
3034,1743,40,6
3035,1653,16,6
3036,4025,28,4
3037,2384,3,3
3038,4526,15,8
3039,2402,54,3
3040,2274,22,1
3041,3651,36,2
3042,244,6,3
3043,424,14,8
3044,1617,17,4
3045,3590,46,7
3046,234,17,8
3047,1303,12,10
3048,10,48,7
3049,2084,16,8
3050,3861,12,9
3051,3755,55,3
3052,2517,38,1
3053,1129,20,10
3054,4102,7,5
3055,4684,32,4
3056,2570,13,8
3057,2641,48,3
3058,1798,48,2
3059,1169,14,1
3060,2142,28,10
3061,4797,14,3
3062,1659,48,4
3063,152,56,9
3064,1220,6,7
3065,3570,25,2
3066,2498,25,5
3067,4221,35,5
3068,3479,9,3
3069,3066,20,9
3070,2309,37,10
3071,4483,12,3
3072,128,42,4
3073,4569,39,10
3074,1853,33,8
3075,4864,29,4
3076,3048,44,9
3077,3287,42,6
3078,2885,34,9
3079,2408,28,3
3080,2702,8,2
3081,1772,53,4
3082,1403,33,4
3083,1843,18,7
3084,2450,52,8
3085,619,53,8
3086,1052,11,7
3087,4971,1,9
3088,2951,1,7
3089,3536,47,1
3090,1756,59,2
3091,2447,32,7
3092,3503,35,5
3093,4444,7,10
3094,2718,52,3
3095,4326,3,6
3096,3343,59,9
3097,2015,57,9
3098,2276,47,7
3099,3516,52,6
3100,3797,48,4
3101,2309,14,9
3102,2249,29,1
3103,4396,49,8
3104,4154,58,7
3105,3232,28,8
3106,4108,28,6
3107,1368,6,4
3108,3418,43,8
3109,879,59,9
3110,1561,16,2
3111,3041,29,2
3112,2961,31,7
3113,1091,24,1
3114,873,33,9
3115,838,56,3
3116,3135,2,7
3117,275,4,6
3118,3423,10,8
3119,3981,40,8
3120,1579,17,5
3121,1353,14,4
3122,998,57,2
3123,1998,45,5
3124,464,9,2
3125,1194,40,10
3126,2988,19,4
3127,840,36,4
3128,4968,23,9
3129,2753,2,2
3130,132,33,9
3131,3722,30,10
3132,4554,53,9
3133,47,6,7
3134,2747,14,1
3135,255,3,5
3136,3182,56,1
3137,3351,8,6
3138,2506,20,6
3139,2642,51,5
3140,1193,6,3
3141,4152,51,8
3142,1651,12,3
3143,4422,22,7
3144,2039,42,10
3145,3616,4,10
3146,310,6,3
3147,4674,18,8
3148,1698,4,4
3149,1040,14,1
3150,1819,49,1
3151,3370,40,4
3152,1202,5,5
3153,4823,14,7
3154,3475,41,5
3155,1505,57,5
3156,142,1,8
3157,4917,9,7
3158,1022,19,2
3159,1264,54,10
3160,2149,2,4
3161,1325,48,9
3162,3227,20,7
3163,2622,17,1
3164,591,22,9
3165,1200,2,4
3166,3269,10,3
3167,2829,48,7
3168,2800,1,10
3169,3933,13,7
3170,3150,50,9
3171,2815,15,1
3172,284,37,5
3173,3496,31,7
3174,4440,57,8
3175,4274,42,1
3176,3811,45,4
3177,1602,26,6
3178,1934,5,5
3179,3263,35,6
3180,3392,3,5
3181,4248,41,8
3182,2912,41,5
3183,2085,45,4
3184,513,34,2
3185,1120,40,1
3186,812,20,4
3187,1588,47,10
3188,2774,2,1
3189,1320,60,4
3190,2544,3,7
3191,1604,20,3
3192,1011,33,1
3193,1037,35,1
3194,3750,17,8
3195,2606,28,9
3196,3086,28,8
3197,3085,6,6
3198,923,43,5
3199,2313,37,1
3200,3823,35,9
3201,736,42,6
3202,2114,24,7
3203,1324,52,6
3204,3726,38,6
3205,1094,49,4
3206,1610,19,3
3207,1844,51,9
3208,4684,7,3
3209,4742,24,10
3210,2484,9,3
3211,2035,52,9
3212,2606,12,3
3213,36,34,4
3214,186,14,3
3215,1498,32,4
3216,4252,33,1
3217,4290,50,1
3218,4713,30,1
3219,582,52,7
3220,2476,55,7
3221,446,24,6
3222,776,1,6
3223,264,32,6
3224,1660,13,5
3225,2484,6,2
3226,2615,20,6
3227,2516,60,7
3228,432,49,8
3229,436,20,6
3230,4014,4,9
3231,3694,41,5
3232,4760,11,2
3233,629,26,10
3234,3407,34,3
3235,1624,48,6
3236,2394,21,1
3237,2839,44,2
3238,3201,25,6
3239,2450,52,10
3240,4613,42,5
3241,1675,12,4
3242,885,29,1
3243,1183,49,7
3244,1219,4,5
3245,789,12,1
3246,2753,46,2
3247,838,5,1
3248,3044,46,5
3249,583,44,7
3250,3869,48,8
3251,204,8,5
3252,587,12,7
3253,3109,6,7
3254,4817,42,4
3255,190,32,1
3256,3492,59,4
3257,2637,45,2
3258,684,7,10
3259,2348,10,4
3260,2072,20,10
3261,1231,14,9
3262,2832,7,1
3263,730,28,7
3264,1043,53,8
3265,3102,53,10
3266,3166,2,8
3267,2026,29,3
3268,4879,21,4
3269,3838,30,1
3270,4832,7,7
3271,3219,57,10
3272,466,34,6
3273,2121,4,4
3274,2363,12,7
3275,2167,28,3
3276,1834,25,9
3277,1949,60,10
3278,3490,59,1
3279,2270,7,2
3280,1731,37,3
3281,2251,28,5
3282,4779,55,5
3283,2631,31,4
3284,4947,25,7
3285,3043,49,5
3286,3936,26,6
3287,2485,59,3
3288,3634,41,4
3289,1546,36,3
3290,2636,41,7
3291,4674,7,9
3292,3289,29,7
3293,4596,58,10
3294,3479,17,9
3295,813,31,1
3296,1956,56,5
3297,194,17,9
3298,1115,21,6
3299,4616,30,4
3300,1897,20,6
3301,3294,60,1
3302,4518,5,9
3303,2277,4,1
3304,4334,7,10
3305,469,51,9
3306,2675,30,8
3307,1619,5,4
3308,535,1,1
3309,2409,24,8
3310,4773,55,5
3311,409,40,7
3312,2383,37,2
3313,863,30,5
3314,3113,38,6
3315,99,35,10
3316,2857,48,9
3317,4220,46,1
3318,3402,3,3
3319,4475,24,8
3320,1665,53,7
3321,2705,8,9
3322,2056,27,9
3323,901,32,6
3324,320,3,1
3325,3786,21,6
3326,3276,8,7
3327,3019,37,8
3328,306,35,7
3329,2742,32,8
3330,3369,39,10
3331,3854,17,10
3332,4690,10,10
3333,4767,44,10
3334,4173,18,3
3335,3067,6,2
3336,1053,52,1
3337,4912,14,7
3338,4846,7,8
3339,238,4,2
3340,3620,54,10
3341,428,10,10
3342,4003,30,4
3343,1941,21,6
3344,2929,39,10
3345,2654,22,8
3346,3838,1,1
3347,1000,5,1
3348,3479,57,10
3349,4419,1,3
3350,4318,27,5
3351,4285,44,1
3352,4132,46,3
3353,3159,38,6
3354,1234,42,9
3355,1465,3,10
3356,3965,14,3
3357,703,9,9
3358,3452,35,4
3359,1956,18,6
3360,2671,45,10
3361,1325,35,3
3362,4426,50,3
3363,723,3,5
3364,174,19,5
3365,579,31,4
3366,1717,60,6
3367,3087,2,1
3368,4154,35,6
3369,1421,39,2
3370,4762,23,7
3371,4785,20,9
3372,3363,60,4
3373,3883,21,4
3374,466,21,10
3375,2020,48,1
3376,3787,53,9
3377,4764,35,1
3378,765,42,7
3379,3197,54,3
3380,153,10,5
3381,3090,36,3
3382,2215,33,4
3383,1254,52,10
3384,3405,6,5
3385,1091,13,3
3386,3774,6,10
3387,2141,2,1
3388,4503,50,2
3389,265,16,8
3390,4176,46,7
3391,4134,53,4
3392,4135,56,10
3393,3731,1,10
3394,1211,28,5
3395,1427,50,9
3396,3319,44,8
3397,2357,50,7
3398,693,2,9
3399,2879,49,6
3400,4151,40,7
3401,3375,10,9
3402,429,48,4
3403,4978,28,5
3404,716,10,2
3405,3980,44,8
3406,3626,49,4
3407,3657,15,6
3408,2073,49,8
3409,3432,16,1
3410,4134,35,7
3411,4114,21,8
3412,2024,23,8
3413,1375,33,10
3414,4113,36,7
3415,4762,59,3
3416,1128,54,3
3417,3205,36,10
3418,2329,35,1
3419,1603,26,2
3420,3087,39,8
3421,891,27,5
3422,951,28,7
3423,2675,45,2
3424,589,35,1
3425,375,6,10
3426,1896,14,1
3427,709,31,8
3428,2566,58,5
3429,1764,31,8
3430,1580,48,9
3431,4086,11,4
3432,2962,19,4
3433,4560,43,3
3434,4922,51,10
3435,4766,2,2
3436,4091,23,3
3437,4020,59,6
3438,2313,52,8
3439,2633,55,3
3440,613,13,4
3441,4061,14,3
3442,1291,58,9
3443,2252,27,10
3444,4010,2,2
3445,3213,24,9
3446,2158,27,6
3447,2626,7,9
3448,1345,45,10
3449,670,31,5
3450,494,20,10
3451,2137,35,2
3452,1391,50,5
3453,188,44,3
3454,4025,17,2
3455,3222,6,2
3456,2129,3,8
3457,3685,23,3
3458,4451,28,3
3459,2668,6,1
3460,4557,53,4
3461,4331,53,8
3462,521,27,9
3463,3245,21,3
3464,1019,42,9
3465,2326,34,4
3466,484,18,2
3467,823,2,10
3468,3449,33,1
3469,4280,13,7
3470,253,51,4
3471,4512,30,7
3472,207,43,6
3473,2060,53,9
3474,2299,6,9
3475,2435,36,1
3476,4231,52,9
3477,1005,5,1
3478,4284,5,9
3479,4057,14,5
3480,1458,25,8
3481,4390,4,4
3482,2830,45,5
3483,3355,44,9
3484,2967,27,10
3485,1114,43,2
3486,1097,24,6
3487,4403,28,7
3488,750,58,2
3489,4202,32,10
3490,88,53,5
3491,2000,29,6
3492,38,2,10
3493,1071,23,1
3494,1166,39,10
3495,2975,34,1
3496,75,21,7
3497,1332,19,3
3498,291,3,5
3499,405,51,1
3500,3414,4,3
3501,2977,1,4
3502,3199,21,3
3503,3195,45,8
3504,4217,50,10
3505,4410,31,7
3506,2993,4,3
3507,98,23,5
3508,186,18,4
3509,1135,26,2
3510,227,52,4
3511,2900,45,3
3512,1317,17,4
3513,1414,1,6
3514,1874,25,7
3515,1065,40,5
3516,1988,2,9
3517,933,54,5
3518,2586,47,10
3519,2952,15,4
3520,3361,59,2
3521,1255,8,4
3522,3072,47,7
3523,4118,21,10
3524,4649,41,8
3525,1987,36,10
3526,3042,6,4
3527,895,9,2
3528,2200,45,10
3529,2019,36,4
3530,104,5,10
3531,3889,23,9
3532,4061,54,5
3533,943,33,3
3534,4396,4,5
3535,3133,29,5
3536,4586,53,3
3537,2228,2,5
3538,2257,42,4
3539,658,3,5
3540,4326,50,2
3541,4157,36,10
3542,3743,45,10
3543,2913,19,10
3544,243,12,7
3545,758,6,8
3546,1595,60,1
3547,1098,11,6
3548,3915,55,9
3549,4213,35,5
3550,3327,46,2
3551,1010,46,2
3552,411,45,2
3553,2821,36,2
3554,4303,26,1
3555,478,56,1
3556,1685,27,7
3557,3184,39,10
3558,2961,23,9
3559,3226,43,7
3560,4498,21,10
3561,374,57,4
3562,959,27,5
3563,2581,24,8
3564,1865,57,2
3565,2827,9,1
3566,4570,52,7
3567,1885,30,1
3568,4486,34,4
3569,673,2,2
3570,4443,40,8
3571,1968,29,4
3572,1700,55,8
3573,2936,33,1
3574,1417,60,6
3575,4156,10,4
3576,2,46,7
3577,4220,37,6
3578,4740,25,8
3579,4775,36,9
3580,4125,53,9
3581,2914,31,5
3582,4674,29,5
3583,1411,60,9
3584,810,37,3
3585,46,16,3
3586,1607,49,2
3587,4379,42,7
3588,2923,45,5
3589,4304,28,7
3590,3588,28,10
3591,4598,38,7
3592,2819,6,2
3593,585,6,7
3594,2885,11,6
3595,919,58,7
3596,1692,32,6
3597,487,5,2
3598,297,41,6
3599,906,21,2
3600,852,41,10
3601,962,38,1
3602,3766,55,6
3603,3132,9,2
3604,4140,20,6
3605,1056,43,5
3606,3790,35,8
3607,14,42,10
3608,310,26,6
3609,731,4,6
3610,1153,34,2
3611,4221,32,6
3612,2619,60,10
3613,2605,21,9
3614,1487,44,5
3615,924,51,2
3616,279,16,6
3617,4096,52,8
3618,4164,55,6
3619,2456,33,8
3620,2612,48,4
3621,3629,22,2
3622,3555,6,9
3623,2072,4,7
3624,1325,6,10
3625,3425,58,8
3626,4495,32,3
3627,1524,34,3
3628,4694,10,6
3629,37,25,7
3630,1226,33,5
3631,2843,6,3
3632,4739,46,2
3633,2240,9,4
3634,3357,27,6
3635,1206,20,7
3636,3517,43,3
3637,1248,15,10
3638,82,1,10
3639,1952,47,7
3640,2952,36,1
3641,1433,41,7
3642,1821,30,3
3643,1181,52,1
3644,4476,38,3
3645,2294,33,3
3646,3116,16,4
3647,450,40,1
3648,4066,41,3
3649,365,47,4
3650,4973,44,10
3651,1667,37,5
3652,1046,55,3
3653,295,36,7
3654,2653,56,2
3655,3119,51,8
3656,780,39,5
3657,4808,19,8
3658,2006,48,9
3659,3663,41,5
3660,2789,19,2
3661,2055,11,10
3662,3762,54,2
3663,175,4,9
3664,1683,49,9
3665,1620,38,3
3666,1567,56,2
3667,2436,2,10
3668,2050,59,8
3669,4289,38,8
3670,2757,43,3
3671,607,13,6
3672,969,49,4
3673,3110,42,1
3674,1286,36,2
3675,3454,6,8
3676,505,35,9
3677,1073,15,1
3678,4674,24,5
3679,4620,41,6
3680,1424,24,2
3681,3344,3,6
3682,349,57,3
3683,1794,10,5
3684,3024,60,4
3685,2851,52,8
3686,114,30,10
3687,3850,43,4
3688,1679,8,6
3689,4713,32,10
3690,3566,27,10
3691,3066,24,7
3692,1803,3,1
3693,960,45,6
3694,1267,50,7
3695,4685,5,9
3696,4786,35,3
3697,959,24,6
3698,1614,26,8
3699,1444,2,8
3700,3008,5,6
3701,3047,35,8
3702,4341,17,7
3703,3164,34,2
3704,3852,16,9
3705,2558,16,8
3706,1137,29,9
3707,146,6,5
3708,3449,23,10
3709,415,20,7
3710,1970,42,8
3711,290,15,5
3712,4773,13,6
3713,205,46,1
3714,3465,19,2
3715,3775,25,3
3716,4827,60,9
3717,2182,13,8
3718,4577,53,5
3719,1327,26,6
3720,4438,50,2
3721,2229,46,1
3722,438,56,5
3723,4847,27,4
3724,4020,31,8
3725,437,50,10
3726,2927,13,9
3727,3798,29,5
3728,1022,11,5
3729,4769,4,7
3730,797,42,1
3731,1497,50,4
3732,1498,41,8
3733,3897,54,4
3734,3281,43,3
3735,4163,26,10
3736,2206,13,4
3737,794,15,1
3738,2058,34,6
3739,4006,48,5
3740,2938,11,7
3741,3737,49,4
3742,1740,59,3
3743,3936,28,3
3744,4504,28,4
3745,94,57,3
3746,976,13,4
3747,9,50,9
3748,4007,56,8
3749,121,18,10
3750,1612,3,3
3751,1660,3,4
3752,1575,47,9
3753,2813,42,3
3754,3914,33,10
3755,3731,44,9
3756,3459,23,3
3757,645,26,5
3758,1665,47,10
3759,3005,47,10
3760,3613,5,5
3761,79,28,6
3762,429,55,7
3763,177,38,8
3764,1664,31,9
3765,4209,27,8
3766,1085,27,1
3767,1504,46,9
3768,577,48,6
3769,4230,7,10
3770,3084,11,10
3771,4153,43,10
3772,2529,21,1
3773,4181,58,6
3774,2003,26,7
3775,2403,58,10
3776,3099,49,5
3777,2596,33,2
3778,3543,34,7
3779,2208,17,9
3780,1958,41,2
3781,2718,17,3
3782,2221,5,3
3783,92,19,3
3784,1343,56,2
3785,3569,37,2
3786,4140,40,8
3787,2905,19,10
3788,4612,59,3
3789,62,3,10
3790,3423,27,10
3791,4664,22,3
3792,2969,7,9
3793,2864,21,2
3794,3450,9,7
3795,1089,3,1
3796,4926,41,6
3797,4728,18,6
3798,4084,20,9
3799,969,12,4
3800,2352,52,3
3801,3807,11,7
3802,4233,9,8
3803,4012,10,9
3804,1807,19,5
3805,2854,20,7
3806,2891,39,9
3807,4912,17,6
3808,4594,10,2
3809,4620,42,8
3810,2066,19,9
3811,2606,15,9
3812,2957,57,2
3813,4352,19,5
3814,3461,20,4
3815,2492,32,6
3816,4061,56,4
3817,1715,14,7
3818,4833,12,6
3819,443,15,6
3820,588,8,6
3821,2689,51,3
3822,1287,58,8
3823,705,42,10
3824,4219,48,6
3825,4155,50,1
3826,1583,44,3
3827,4304,31,7
3828,2276,14,4
3829,1731,45,8
3830,2765,7,10
3831,1973,16,8
3832,489,50,8
3833,4735,25,6
3834,3276,20,5
3835,782,7,3
3836,4197,31,8
3837,487,31,5
3838,519,5,2
3839,4506,18,6
3840,2293,15,4
3841,2322,17,6
3842,3778,1,4
3843,61,44,9
3844,257,16,4
3845,4308,36,9
3846,2381,3,7
3847,4389,36,9
3848,2913,55,8
3849,3778,58,7
3850,345,15,6
3851,1820,25,7
3852,4281,30,10
3853,737,22,10
3854,1617,10,3
3855,2038,32,2
3856,4111,60,2
3857,1882,55,1
3858,3205,44,4
3859,1030,38,4
3860,3796,33,3
3861,3942,18,9
3862,69,33,4
3863,258,18,4
3864,4646,59,7
3865,1997,45,5
3866,3861,51,7
3867,767,16,6
3868,3798,4,9
3869,3038,54,2
3870,779,42,3
3871,163,15,10
3872,2293,19,7
3873,514,3,9
3874,565,22,10
3875,4350,37,1
3876,2701,29,6
3877,2802,27,3
3878,1682,16,4
3879,2753,46,2
3880,123,43,4
3881,852,6,9
3882,3353,1,3
3883,4235,12,2
3884,381,26,8
3885,734,30,5
3886,1194,35,4
3887,45,59,4
3888,3356,28,6
3889,2009,45,9
3890,2557,23,6
3891,1229,14,3
3892,395,38,5
3893,484,21,6
3894,486,55,4
3895,3711,16,3
3896,928,40,1
3897,2972,43,1
3898,228,22,3
3899,2176,38,3
3900,1670,27,1
3901,2775,6,4
3902,1353,41,4
3903,826,15,3
3904,1087,49,4
3905,860,23,5
3906,1629,11,3
3907,3085,40,10
3908,4073,49,3
3909,4014,60,6
3910,3681,10,8
3911,1798,36,4
3912,4378,30,4
3913,4673,36,3
3914,3114,57,1
3915,1296,44,9
3916,1753,16,6
3917,3129,14,10
3918,2738,25,6
3919,625,51,10
3920,1392,40,3
3921,44,42,4
3922,70,47,5
3923,1900,57,1
3924,2508,40,2
3925,3781,58,6
3926,1523,25,2
3927,3871,46,3
3928,3721,47,4
3929,2751,55,8
3930,3827,32,7
3931,248,29,1
3932,2988,44,2
3933,3762,25,3
3934,4991,24,2
3935,4961,5,2
3936,1738,50,8
3937,3594,12,10
3938,1972,25,6
3939,848,3,4
3940,4210,5,3
3941,2399,50,5
3942,1999,4,3
3943,1099,25,6
3944,4930,55,6
3945,447,13,6
3946,3097,24,10
3947,1021,10,1
3948,3413,48,5
3949,2896,59,3
3950,1331,3,1
3951,4439,23,7
3952,3708,3,7
3953,3838,47,10
3954,3992,1,10
3955,4067,12,8
3956,4758,59,5
3957,3403,5,10
3958,604,5,1
3959,246,46,5
3960,605,24,6
3961,2408,2,4
3962,363,41,7
3963,1705,40,6
3964,3929,22,6
3965,4691,22,3
3966,636,18,6
3967,647,32,2
3968,4797,9,2
3969,3091,17,9
3970,1826,52,6
3971,2271,17,1
3972,470,14,3
3973,3045,18,8
3974,3066,35,10
3975,2404,56,9
3976,1848,53,2
3977,329,25,10
3978,4173,24,10
3979,2891,15,9
3980,4690,47,8
3981,4284,6,10
3982,1496,24,9
3983,1246,22,4
3984,3193,19,1
3985,279,5,7
3986,3148,49,5
3987,2382,16,2
3988,271,38,7
3989,2842,60,7
3990,2259,51,1
3991,3981,15,9
3992,2174,45,9
3993,2728,45,5
3994,1246,9,1
3995,2520,39,1
3996,2814,11,8
3997,4336,50,1
3998,4992,22,6
3999,1124,29,2
4000,2423,22,1
4001,1368,2,9
4002,4229,6,4
4003,4606,44,5
4004,4756,30,9
4005,2934,34,4
4006,4923,34,2
4007,3824,38,1
4008,3716,9,8
4009,1823,25,6
4010,1085,19,3
4011,4169,34,10
4012,2848,44,8
4013,1223,13,4
4014,1911,6,9
4015,564,25,9
4016,2841,22,3
4017,4508,57,6
4018,831,40,1
4019,452,12,7
4020,3316,46,5
4021,1071,17,7
4022,3710,31,8
4023,1142,25,4
4024,1892,37,2
4025,4300,55,6
4026,98,18,3
4027,773,30,1
4028,1317,12,1
4029,1027,38,8
4030,136,30,4
4031,3356,38,2
4032,1918,48,3
4033,4331,16,8
4034,4582,37,2
4035,2737,11,2
4036,4237,29,7
4037,4574,18,9
4038,942,46,9
4039,4770,17,8
4040,2429,57,8
4041,899,45,4
4042,1087,12,5
4043,857,24,2
4044,1451,38,4
4045,3414,36,6
4046,683,7,3
4047,1767,56,10
4048,4260,51,4
4049,2310,42,4
4050,2087,58,1
4051,3072,46,9
4052,1671,22,9
4053,2219,24,6
4054,3783,38,3
4055,4182,30,3
4056,2680,22,4
4057,1149,44,6
4058,2500,44,6
4059,3346,48,6
4060,543,41,2
4061,1028,53,9
4062,706,14,7
4063,3093,47,9
4064,1140,44,1
4065,2853,5,3
4066,3594,29,9
4067,201,52,5
4068,3760,24,2
4069,2934,37,7
4070,4968,13,5
4071,576,51,5
4072,891,40,7
4073,4367,15,5
4074,3284,11,7
4075,3483,8,7
4076,792,52,2
4077,972,5,8
4078,3961,14,10
4079,2104,33,3
4080,2798,25,4
4081,3050,12,3
4082,1215,13,3
4083,2477,21,6
4084,1333,42,2
4085,4486,24,8
4086,1918,3,2
4087,1934,55,8
4088,2355,1,6
4089,1899,26,8
4090,723,10,4
4091,1449,23,2
4092,1155,42,2
4093,4255,24,2
4094,4722,1,9
4095,237,29,8
4096,583,44,9
4097,3198,55,3
4098,3899,37,10
4099,914,39,3
4100,4173,24,2
4101,4076,57,8
4102,793,58,10
4103,2187,29,7
4104,1636,52,6
4105,4413,57,10
4106,2499,6,8
4107,2730,58,3
4108,3821,3,4
4109,4644,20,2
4110,946,29,4
4111,4966,60,4
4112,4813,53,2
4113,829,58,4
4114,3039,40,6
4115,559,35,4
4116,3784,23,2
4117,3111,28,1
4118,787,21,9
4119,2156,31,2
4120,4810,20,4
4121,3757,1,8
4122,1191,32,4
4123,2136,60,5
4124,4233,1,9
4125,2761,29,3
4126,4091,53,4
4127,4665,12,6
4128,4973,53,5
4129,3447,58,7
4130,4068,30,8
4131,558,55,9
4132,1995,29,8
4133,4115,26,8
4134,125,39,1
4135,4401,43,1
4136,3740,50,2
4137,2990,53,9
4138,633,5,2
4139,3727,28,4
4140,3081,28,1
4141,4944,55,4
4142,613,18,4
4143,4360,1,10
4144,301,19,5
4145,306,11,8
4146,3543,47,3
4147,3779,20,7
4148,49,13,8
4149,4522,56,8
4150,1702,52,6
4151,566,25,6
4152,4981,23,4
4153,4168,42,3
4154,4043,9,5
4155,2047,60,7
4156,385,31,9
4157,3389,16,7
4158,1382,11,3
4159,3411,3,1
4160,2261,4,5
4161,3931,14,9
4162,2638,12,3
4163,630,5,9
4164,3903,55,5
4165,1094,19,8
4166,3064,20,7
4167,3972,30,10
4168,2748,43,1
4169,3391,10,6
4170,1326,53,5
4171,2470,4,7
4172,1728,45,8
4173,2865,20,8
4174,586,56,2
4175,1960,10,9
4176,3473,45,10
4177,1788,30,1
4178,4850,27,1
4179,3081,17,4
4180,3529,32,6
4181,524,39,3
4182,4041,47,2
4183,2330,32,6
4184,2389,5,7
4185,35,13,5
4186,4790,44,2
4187,3542,20,7
4188,466,42,7
4189,3764,53,10
4190,4234,15,10
4191,478,21,7
4192,2020,26,3
4193,3651,13,3
4194,1494,60,6
4195,5,25,4
4196,2028,9,2
4197,2840,54,4
4198,2756,19,8
4199,4128,34,8
4200,3700,56,1
4201,2983,4,6
4202,3960,45,5
4203,2909,6,2
4204,3108,46,10
4205,24,16,9
4206,963,54,7
4207,3980,28,9
4208,3394,31,1
4209,2784,49,10
4210,2394,59,10
4211,1031,46,8
4212,2207,47,7
4213,1734,24,10
4214,3621,24,6
4215,4321,25,8
4216,1484,56,7
4217,444,7,7
4218,3335,5,7
4219,2108,4,8
4220,160,50,4
4221,1282,24,7
4222,1355,40,3
4223,2643,44,4
4224,4210,25,7
4225,3216,29,8
4226,4078,38,5
4227,15,45,7
4228,2388,14,4
4229,1230,13,1
4230,941,34,4
4231,3623,24,7
4232,4216,28,6
4233,1091,34,2
4234,1627,39,10
4235,3331,9,8
4236,1676,10,5
4237,2540,27,1
4238,1134,50,1
4239,1142,19,9
4240,3038,28,6
4241,4986,18,5
4242,478,39,2
4243,2764,60,10
4244,3108,21,8
4245,2656,44,10
4246,4867,8,5
4247,1166,21,6
4248,2686,1,1
4249,602,54,2
4250,4987,3,1
4251,2651,23,8
4252,2280,7,2
4253,4507,53,10
4254,1139,30,1
4255,1116,35,6
4256,2743,55,9
4257,500,49,10
4258,2319,56,6
4259,868,2,7
4260,1991,30,1
4261,3252,5,3
4262,2990,10,1
4263,1489,48,4
4264,1082,18,1
4265,1563,26,4
4266,2275,34,1
4267,102,26,8
4268,2415,37,8
4269,2742,28,3
4270,3052,20,10
4271,162,30,4
4272,496,12,4
4273,1228,7,7
4274,2526,24,6
4275,51,49,3
4276,3372,9,10
4277,2559,56,10
4278,3366,12,7
4279,2214,31,10
4280,3058,8,3
4281,1408,29,9
4282,4145,49,8
4283,2874,56,9
4284,2432,36,7
4285,4135,52,6
4286,3338,20,3
4287,4720,26,7
4288,4686,48,2
4289,3087,23,8
4290,399,28,5
4291,2696,51,5
4292,972,37,10
4293,1890,18,8
4294,4324,41,5
4295,68,10,2
4296,3036,51,9
4297,4650,50,3
4298,140,6,2
4299,2598,5,2
4300,1199,32,9
4301,2002,59,6
4302,2918,18,9
4303,1583,47,4
4304,868,30,8
4305,1193,7,4
4306,4069,32,5
4307,734,17,2
4308,4138,23,5
4309,913,55,6
4310,1773,16,4
4311,1286,12,5
4312,4763,44,7
4313,368,14,7
4314,601,16,8
4315,2250,53,5
4316,1516,54,6
4317,2877,29,4
4318,3579,47,8
4319,2757,58,4
4320,3045,29,2
4321,2100,50,8
4322,2766,29,4
4323,669,15,3
4324,2098,46,7
4325,1307,42,2
4326,88,45,7
4327,131,35,6
4328,4535,28,9
4329,4359,49,3
4330,4343,4,5
4331,356,55,2
4332,4842,7,2
4333,3143,44,9
4334,827,43,5
4335,854,24,6
4336,3435,24,1
4337,292,49,4
4338,1592,21,6
4339,1240,7,5
4340,4000,23,3
4341,2073,7,6
4342,431,57,1
4343,1484,10,3
4344,4815,58,10
4345,4100,27,5
4346,3460,40,10
4347,1337,27,7
4348,913,47,7
4349,446,43,2
4350,2696,57,5
4351,4510,48,10
4352,4899,14,2
4353,1086,48,9
4354,3934,39,9
4355,3613,13,10
4356,2501,25,5
4357,2871,38,5
4358,4158,34,2
4359,1058,59,4
4360,3515,58,9
4361,3978,5,8
4362,341,40,5
4363,3086,42,5
4364,4707,48,4
4365,1659,11,7
4366,1557,36,5
4367,2989,34,1
4368,3443,14,1
4369,4813,41,5
4370,2108,50,10
4371,1411,12,8
4372,1503,42,2
4373,1802,12,2
4374,492,44,8
4375,686,55,8
4376,702,7,10
4377,1335,14,6
4378,1273,54,5
4379,164,41,8
4380,2791,12,4
