sale_id,employee_id,location_id,customer_id,date_sale
1785,19,5,274,2024-02-04
1786,6,5,0,2023-07-03
1787,7,1,353,2023-07-05
1788,13,1,0,2023-06-30
1789,11,4,65,2023-07-26
1790,16,1,0,2024-03-02
1791,13,4,0,2023-05-24
1792,7,4,0,2023-05-16
1793,9,2,1577,2024-05-23
1794,10,3,19,2024-02-06
1795,15,2,0,2024-03-11
1796,7,4,1936,2023-07-13
1797,19,3,0,2023-09-06
1798,7,3,111,2024-02-12
1799,15,3,1837,2023-03-02
1800,16,5,1820,2023-11-06
1801,17,1,0,2024-06-11
1802,16,4,0,2023-03-03
1803,7,5,0,2023-05-17
1804,18,1,0,2024-03-18
1805,6,3,0,2023-02-03
1806,11,5,0,2023-10-22
1807,20,2,0,2024-04-10
1808,10,5,0,2024-05-15
1809,14,5,0,2024-01-06
1810,19,5,1943,2024-02-22
1811,16,5,0,2023-11-26
1812,9,5,427,2023-07-30
1813,17,4,1841,2024-04-17
1814,8,5,1183,2023-05-05
1815,16,1,0,2023-05-19
1816,20,2,745,2023-05-12
1817,14,3,0,2024-04-04
1818,9,4,0,2023-11-08
1819,7,1,0,2024-01-26
1820,7,3,1052,2023-06-27
1821,18,5,304,2024-06-19
1822,18,2,0,2023-08-27
1823,15,1,0,2023-01-04
1824,13,5,1505,2023-03-07
1825,13,5,0,2023-03-04
1826,13,2,1772,2023-08-20
1827,15,1,0,2024-04-10
1828,20,5,0,2024-02-22
1829,15,1,0,2024-06-03
1830,6,4,0,2024-01-21
1831,10,1,0,2023-12-29
1832,17,4,1144,2024-05-28
1833,14,2,0,2023-06-09
1834,9,4,0,2023-10-20
1835,6,4,101,2024-04-18
1836,14,2,604,2024-02-20
1837,9,3,779,2023-10-04
1838,18,3,0,2023-12-02
1839,20,3,435,2023-09-17
1840,14,3,0,2023-04-20
1841,7,2,0,2024-04-25
1842,15,5,0,2023-08-01
1843,19,1,0,2023-11-23
1844,10,1,426,2023-01-17
1845,15,4,1677,2023-02-25
1846,7,1,0,2023-07-27
1847,17,3,805,2024-04-17
1848,8,3,0,2024-06-11
1849,10,5,0,2023-09-15
1850,11,2,1219,2024-01-02
1851,16,3,1584,2024-05-16
1852,20,2,0,2023-03-02
1853,19,1,1164,2023-12-28
1854,7,5,0,2023-02-13
1855,15,3,888,2023-10-14
1856,8,5,631,2024-02-25
1857,9,4,1612,2023-04-15
1858,13,2,1422,2023-05-20
1859,7,5,0,2023-10-14
1860,8,1,965,2023-11-27
1861,12,3,1761,2023-07-24
1862,19,4,1716,2023-12-17
1863,11,4,0,2024-03-12
1864,17,1,0,2024-05-10
1865,7,5,1111,2023-07-24
1866,14,4,0,2023-11-02
1867,13,3,0,2023-02-01
1868,19,1,0,2023-07-04
1869,17,2,1291,2023-11-26
1870,13,4,0,2023-12-13
1871,18,3,0,2023-07-09
1872,12,5,0,2023-03-06
1873,9,5,0,2023-03-17
1874,7,5,401,2023-07-25
1875,9,5,0,2023-03-12
1876,13,5,1534,2024-04-26
1877,19,1,0,2023-01-26
1878,7,2,0,2023-04-29
1879,7,2,0,2023-10-17
1880,12,3,284,2024-01-24
1881,15,1,1963,2023-01-03
1882,10,4,0,2024-05-29
1883,18,4,0,2023-10-19
1884,17,3,0,2023-04-16
1885,7,1,0,2023-06-14
1886,20,1,0,2024-01-12
1887,11,3,0,2023-03-28
1888,20,4,1904,2023-01-29
1889,20,4,1628,2023-09-08
1890,14,1,359,2023-08-19
1891,17,2,1869,2023-04-23
1892,10,4,168,2023-09-25
1893,11,4,1871,2023-01-26
1894,13,2,0,2024-04-04
1895,18,2,664,2023-05-31
1896,18,4,42,2023-03-03
1897,14,1,0,2023-09-12
1898,6,2,0,2023-07-18
1899,11,1,83,2024-02-28
1900,7,1,762,2023-07-16
1901,16,2,0,2024-03-22
1902,20,4,1424,2023-03-19
1903,13,3,0,2023-12-05
1904,12,5,0,2024-01-11
1905,12,3,92,2024-02-15
1906,6,2,0,2024-06-25
1907,18,5,1166,2024-06-16
1908,11,4,0,2023-06-27
1909,12,1,0,2024-05-07
1910,10,2,0,2024-05-29
1911,8,3,0,2023-06-14
1912,7,4,1954,2023-07-13
1913,14,2,271,2024-01-18
1914,15,2,920,2024-05-15
1915,19,2,0,2023-09-26
1916,17,5,1830,2023-01-31
1917,13,3,0,2023-12-09
1918,11,2,0,2023-04-09
1919,7,2,0,2023-01-30
1920,10,2,239,2024-02-05
1921,14,1,1616,2023-11-04
1922,10,5,0,2023-08-17
1923,16,3,0,2023-07-17
1924,17,4,0,2023-06-07
1925,16,4,0,2023-04-13
1926,20,1,0,2023-07-04
1927,6,5,0,2023-07-24
1928,19,2,0,2023-01-27
1929,8,5,0,2024-01-19
1930,11,5,0,2023-07-11
1931,12,4,0,2023-10-31
1932,10,1,0,2024-06-02
1933,9,5,1175,2023-12-07
1934,11,5,0,2023-12-25
1935,9,3,0,2024-04-26
1936,9,5,223,2023-10-20
1937,7,5,0,2024-04-14
1938,20,5,1817,2023-08-18
1939,12,3,900,2023-08-23
1940,18,4,0,2023-11-13
1941,7,3,0,2023-04-27
1942,20,1,0,2024-01-17
1943,6,1,0,2024-03-25
1944,12,2,0,2023-04-17
1945,16,2,311,2023-06-21
1946,14,2,0,2023-09-04
1947,18,2,0,2023-07-16
1948,17,5,0,2024-06-27
1949,18,2,600,2023-05-02
1950,16,1,12,2023-08-24
1951,7,4,1610,2023-01-09
1952,6,5,0,2023-07-16
1953,10,1,1635,2023-01-30
1954,14,4,607,2023-10-17
1955,16,1,1119,2023-05-26
1956,7,2,1832,2023-11-14
1957,13,1,0,2024-03-31
1958,9,1,1664,2023-08-07
1959,8,5,822,2024-04-04
1960,14,5,0,2023-06-14
1961,7,5,646,2023-05-19
1962,9,2,0,2024-03-02
1963,12,2,0,2023-07-31
1964,12,2,0,2024-01-08
1965,14,1,0,2024-01-17
1966,20,2,0,2024-05-03
1967,7,4,0,2024-04-01
1968,15,1,168,2024-01-08
1969,15,5,0,2023-12-01
1970,7,3,0,2023-04-21
1971,15,5,1204,2023-05-03
1972,12,4,0,2023-11-01
1973,12,4,0,2024-01-24
1974,15,2,835,2024-03-21
1975,9,2,0,2023-06-01
1976,6,1,0,2024-03-14
1977,7,4,288,2024-04-30
1978,18,1,0,2023-08-05
1979,19,1,985,2023-08-17
1980,17,5,945,2024-05-13
1981,11,2,385,2023-07-08
1982,6,5,520,2023-12-26
1983,10,5,0,2024-03-24
1984,19,3,0,2023-01-26
1985,18,1,0,2023-12-18
1986,10,4,0,2023-02-16
1987,16,3,0,2023-12-07
1988,15,4,383,2023-10-24
1989,7,5,1200,2023-01-02
1990,17,2,812,2023-12-12
1991,14,5,703,2023-07-19
1992,16,2,0,2023-03-11
1993,8,3,0,2023-09-24
1994,10,3,0,2023-01-09
1995,7,3,536,2023-09-24
1996,19,4,0,2023-10-01
1997,15,1,368,2023-08-08
1998,19,3,0,2023-06-19
1999,10,2,0,2023-03-03
2000,17,2,185,2023-08-03
2001,6,4,0,2023-07-21
2002,14,5,0,2023-12-02
2003,10,2,0,2023-10-06
2004,16,1,0,2024-01-19
2005,9,1,0,2024-02-01
2006,10,4,0,2023-12-09
2007,12,2,1609,2023-03-22
2008,13,3,1595,2023-01-01
2009,14,1,1817,2024-03-17
2010,18,2,1635,2023-08-16
2011,8,2,0,2023-12-13
2012,15,3,952,2024-04-25
2013,20,2,292,2024-03-23
2014,11,2,0,2023-08-23
2015,19,5,0,2023-08-30
2016,10,1,1080,2023-04-11
2017,16,3,0,2023-05-02
2018,17,5,125,2024-03-25
2019,18,5,0,2023-07-10
2020,15,2,0,2023-10-26
2021,19,3,0,2023-03-29
2022,9,1,0,2024-04-02
2023,7,5,736,2023-01-18
2024,10,4,0,2023-10-23
2025,6,5,0,2023-08-23
2026,18,1,1970,2023-01-11
2027,11,5,0,2023-09-27
2028,8,5,0,2023-01-03
2029,12,1,952,2023-11-21
2030,7,5,0,2023-11-25
2031,9,4,0,2023-06-28
2032,8,2,712,2023-04-04
2033,6,3,0,2023-02-02
2034,11,4,0,2024-04-19
2035,14,3,0,2023-09-26
2036,17,4,636,2024-06-19
2037,8,3,0,2023-01-21
2038,9,3,0,2023-07-07
2039,18,4,0,2024-01-05
2040,13,4,199,2023-11-11
2041,8,4,0,2023-05-06
2042,16,5,0,2023-07-10
2043,17,1,1999,2024-06-02
2044,9,5,413,2024-01-24
2045,9,1,827,2023-08-27
2046,7,1,34,2023-07-16
2047,17,3,0,2023-12-04
2048,17,3,0,2023-07-17
2049,13,2,0,2023-06-22
2050,14,1,1431,2023-12-12
2051,6,3,0,2024-03-16
2052,16,2,0,2024-01-10
2053,8,1,634,2023-07-30
2054,14,4,597,2023-02-25
2055,8,4,0,2023-04-08
2056,9,5,0,2023-02-17
2057,20,2,1760,2024-01-15
2058,9,5,0,2024-02-22
2059,14,4,1623,2024-05-05
2060,12,2,204,2024-06-19
2061,13,4,0,2024-02-27
2062,20,1,0,2023-06-08
2063,7,2,0,2023-04-05
2064,9,2,0,2023-09-20
2065,11,3,0,2023-06-15
2066,17,3,0,2023-05-13
2067,16,4,0,2023-05-26
2068,17,4,0,2023-11-03
2069,20,5,0,2023-12-02
2070,18,2,0,2024-06-03
2071,13,1,0,2024-06-18
2072,14,1,0,2024-04-06
2073,15,1,761,2023-01-01
2074,7,4,0,2024-01-12
2075,17,2,1910,2023-12-25
2076,8,5,0,2023-01-03
2077,7,4,1319,2023-11-23
2078,8,5,1897,2024-01-23
2079,11,3,1560,2023-05-14
2080,15,1,441,2024-05-14
2081,15,4,230,2024-04-19
2082,18,3,0,2023-04-02
2083,8,4,1772,2023-12-07
2084,11,2,0,2023-06-26
2085,17,5,631,2023-03-20
2086,10,1,1675,2024-01-10
2087,17,4,0,2023-05-23
2088,9,3,0,2023-06-10
2089,7,3,0,2023-10-26
2090,13,2,830,2023-07-11
2091,7,1,0,2023-12-07
2092,6,1,1400,2023-09-25
2093,12,3,0,2023-08-22
2094,16,1,0,2023-04-26
2095,10,3,0,2023-10-26
2096,7,2,0,2024-06-16
2097,8,1,0,2024-03-29
2098,17,4,1830,2024-01-29
2099,10,1,788,2023-10-03
2100,14,5,0,2023-08-27
2101,18,5,0,2023-12-13
2102,8,5,704,2023-01-29
2103,11,1,1509,2023-06-18
2104,11,1,0,2023-01-12
2105,6,5,0,2024-04-17
2106,12,3,0,2023-10-17
2107,10,4,43,2023-09-02
2108,7,2,1012,2024-06-09
2109,9,5,0,2023-02-26
2110,20,3,1545,2023-05-12
2111,19,5,0,2023-09-23
2112,17,2,747,2023-07-24
2113,7,1,0,2024-01-23
2114,18,1,0,2024-02-14
2115,11,2,1400,2023-12-05
2116,6,1,333,2023-08-17
2117,17,1,304,2023-04-23
2118,7,2,1632,2023-07-23
2119,13,3,0,2023-04-19
2120,9,2,1453,2023-09-05
2121,11,3,0,2024-01-31
2122,13,2,0,2023-10-28
2123,8,5,715,2023-01-03
2124,16,4,0,2024-04-08
2125,8,1,351,2024-05-01
2126,12,2,0,2023-10-27
2127,18,2,0,2023-02-23
2128,13,2,1427,2023-08-21
2129,6,5,893,2023-05-26
2130,19,4,1433,2023-06-26
2131,13,3,0,2024-06-09
2132,19,3,735,2023-05-25
2133,17,2,0,2023-04-03
2134,14,2,139,2023-11-04
2135,11,3,0,2023-07-14
2136,9,2,1925,2023-09-09
2137,20,4,1721,2024-05-17
2138,16,1,0,2023-03-24
2139,9,4,1329,2023-09-04
2140,20,5,1652,2023-06-01
2141,13,2,0,2024-06-15
2142,9,1,939,2023-07-24
2143,14,3,0,2023-10-12
2144,15,1,0,2024-04-08
2145,6,5,0,2024-04-28
2146,9,1,0,2023-08-01
2147,7,2,1129,2023-10-27
2148,16,3,0,2024-03-30
2149,6,4,0,2024-01-14
2150,12,1,1782,2023-01-17
2151,20,5,0,2023-09-20
2152,11,5,791,2023-06-23
2153,15,4,0,2023-08-31
2154,15,4,1406,2023-09-10
2155,12,5,0,2023-05-25
2156,14,4,0,2023-07-11
2157,6,1,556,2023-07-13
2158,7,4,1187,2024-01-02
2159,17,4,0,2023-03-06
2160,10,3,0,2024-01-27
2161,13,4,1758,2023-01-05
2162,20,3,0,2023-07-30
2163,12,4,1645,2023-03-23
2164,10,1,0,2023-11-11
2165,8,3,0,2024-03-27
2166,9,1,0,2023-04-22
2167,7,3,945,2023-08-15
2168,12,2,0,2024-06-07
2169,19,4,0,2023-11-24
2170,16,4,848,2023-05-31
2171,17,3,0,2023-04-03
2172,19,5,0,2023-08-25
2173,14,1,23,2023-06-22
2174,9,5,269,2024-02-02
2175,8,5,0,2023-06-14
2176,10,2,0,2023-06-22
2177,14,1,0,2023-12-22
2178,10,4,0,2023-06-05
2179,15,4,0,2023-04-24
2180,7,4,1548,2024-06-27
2181,19,2,0,2024-01-20
2182,10,5,216,2023-12-27
2183,20,4,0,2024-04-07
2184,7,5,0,2023-03-02
2185,8,1,951,2024-03-08
2186,11,1,455,2023-05-23
2187,16,1,1746,2023-08-15
2188,9,1,0,2024-01-11
2189,11,3,0,2023-04-12
2190,14,1,0,2023-12-11
2191,14,1,0,2023-12-14
2192,19,5,88,2023-04-19
2193,13,4,1103,2023-09-09
2194,7,1,1420,2024-06-02
2195,10,3,0,2024-03-12
2196,7,5,683,2023-10-02
2197,17,2,1272,2024-05-16
2198,10,2,0,2024-01-31
2199,8,2,1775,2023-04-05
2200,20,4,1783,2023-09-02
2201,17,3,0,2023-02-11
2202,10,1,0,2023-12-31
2203,14,4,0,2023-08-16
2204,14,1,0,2023-07-17
2205,6,2,773,2023-02-24
2206,15,3,0,2023-03-08
2207,12,5,0,2024-02-29
2208,11,2,0,2024-01-28
2209,6,5,0,2023-10-18
2210,17,3,1963,2024-04-11
2211,12,1,0,2023-01-14
2212,15,5,808,2023-03-28
2213,20,1,0,2023-09-17
2214,14,3,17,2023-06-20
2215,10,5,963,2024-03-27
2216,16,3,0,2023-10-28
2217,13,5,1689,2023-11-18
2218,6,1,1766,2024-02-01
2219,14,1,365,2023-11-09
2220,19,2,0,2023-03-20
2221,20,5,0,2023-07-18
2222,14,5,563,2024-01-03
2223,16,3,475,2024-06-16
2224,9,4,0,2024-01-28
2225,18,2,0,2024-05-16
2226,10,2,89,2023-05-27
2227,14,1,0,2023-09-24
2228,14,5,0,2024-05-22
2229,12,1,0,2023-08-01
2230,17,2,0,2023-01-30
2231,11,1,211,2023-09-27
2232,8,1,0,2023-07-21
2233,10,5,0,2024-03-13
2234,14,4,0,2023-05-27
2235,20,2,0,2023-07-06
2236,14,5,0,2023-10-21
2237,14,1,1840,2024-02-20
2238,9,3,0,2023-05-06
2239,16,1,0,2024-03-25
2240,7,5,1927,2024-04-02
2241,18,4,0,2023-05-23
2242,6,5,1695,2023-05-01
2243,9,2,0,2024-05-11
2244,6,3,0,2023-08-18
2245,13,5,1560,2024-05-21
2246,8,4,0,2024-04-27
2247,9,2,0,2024-01-01
2248,13,1,566,2023-07-28
2249,11,5,1858,2023-07-14
2250,8,1,0,2023-05-23
2251,15,5,223,2024-04-17
2252,15,3,1343,2024-01-05
2253,17,4,0,2023-12-29
2254,14,3,1926,2024-01-15
2255,14,1,0,2023-01-07
2256,10,4,0,2024-02-08
2257,15,3,0,2023-07-05
2258,13,5,0,2024-05-05
2259,13,1,1956,2023-03-29
2260,7,2,0,2024-05-20
2261,13,2,590,2023-05-31
2262,18,1,353,2023-03-22
2263,9,3,0,2024-06-11
2264,10,4,0,2024-02-09
2265,17,5,0,2023-12-11
2266,13,4,0,2024-05-28
2267,6,2,0,2023-10-27
2268,13,3,0,2023-04-19
2269,16,2,489,2023-01-09
2270,10,5,1568,2024-05-10
2271,8,2,406,2024-03-12
2272,8,4,0,2023-10-27
2273,11,3,0,2023-09-25
2274,14,4,399,2024-03-05
2275,13,3,0,2024-05-13
2276,10,3,697,2024-06-19
2277,16,4,0,2023-03-20
2278,14,5,344,2023-11-27
2279,11,3,0,2023-02-07
2280,9,3,0,2024-06-26
2281,6,4,0,2023-02-25
2282,16,1,0,2023-06-11
2283,11,5,0,2023-03-04
2284,7,5,0,2023-06-13
2285,10,3,0,2023-05-12
2286,10,5,148,2024-06-16
2287,20,2,0,2024-05-28
2288,6,2,0,2023-02-14
2289,6,4,0,2023-05-23
2290,11,5,1722,2023-01-19
2291,10,2,0,2023-05-13
2292,12,3,1239,2023-11-01
2293,10,4,0,2024-06-02
2294,14,1,0,2023-11-30
2295,20,5,0,2023-07-04
2296,14,4,0,2023-03-06
2297,7,5,0,2023-05-27
2298,19,1,0,2024-04-26
2299,13,1,0,2024-03-28
2300,10,2,1706,2023-10-27
2301,20,5,0,2024-03-22
2302,6,2,0,2024-03-31
2303,20,5,0,2024-01-12
2304,10,4,0,2023-02-26
2305,20,5,789,2023-09-10
2306,15,5,0,2023-04-26
2307,15,3,0,2023-12-19
2308,18,1,326,2023-06-26
2309,10,1,1332,2023-10-06
2310,17,3,0,2023-01-13
2311,12,3,0,2024-02-01
2312,19,2,0,2023-03-15
2313,12,3,0,2023-02-20
2314,18,5,0,2023-10-20
2315,19,1,0,2023-07-12
2316,8,3,1651,2024-05-20
2317,15,5,0,2024-01-16
2318,12,2,408,2023-09-03
2319,18,5,0,2024-02-09
2320,6,4,0,2024-05-12
2321,10,4,1911,2023-11-19
2322,12,3,1062,2023-06-09
2323,9,2,780,2024-06-16
2324,13,4,0,2024-03-02
2325,15,4,0,2024-05-08
2326,10,1,0,2024-01-09
2327,6,3,544,2024-04-23
2328,16,5,1512,2023-03-19
2329,10,4,1367,2023-01-10
2330,15,1,0,2023-08-31
2331,11,4,0,2023-04-01
2332,8,4,82,2024-04-08
2333,16,2,0,2023-03-09
2334,6,2,0,2024-01-07
2335,9,1,0,2024-02-24
2336,12,5,232,2023-06-20
2337,17,1,458,2024-05-04
2338,11,3,468,2023-01-02
2339,14,2,0,2023-07-22
2340,14,4,0,2023-11-05
2341,10,3,0,2024-03-21
2342,6,1,0,2023-01-03
2343,8,1,0,2023-08-22
2344,20,4,0,2023-07-06
2345,6,3,1261,2023-06-14
2346,6,4,0,2024-05-02
2347,10,2,0,2023-09-22
2348,14,2,0,2024-01-06
2349,11,2,0,2023-02-21
2350,15,5,0,2023-11-10
2351,8,2,1885,2023-08-30
2352,13,1,0,2023-11-29
2353,19,4,1773,2023-09-19
2354,19,4,0,2023-07-05
2355,13,5,0,2023-10-26
2356,20,4,0,2024-01-23
2357,9,2,0,2024-04-04
2358,16,5,0,2023-12-23
2359,18,2,0,2024-04-03
2360,17,1,1724,2023-09-06
2361,9,4,0,2024-02-18
2362,12,2,408,2023-06-16
2363,14,3,0,2024-03-25
2364,14,3,0,2023-02-09
2365,20,3,322,2023-12-30
2366,16,2,99,2023-01-01
2367,15,5,0,2023-01-13
2368,11,4,0,2024-01-02
2369,12,5,1618,2023-11-18
2370,16,5,0,2023-10-09
2371,13,3,839,2023-02-08
2372,8,2,0,2024-03-14
2373,10,2,1764,2023-10-07
2374,12,3,0,2023-09-29
2375,14,4,1423,2023-03-04
2376,11,1,0,2023-08-08
2377,14,1,0,2023-01-02
2378,12,2,230,2023-09-01
2379,12,2,0,2023-01-03
2380,14,2,0,2023-07-27
2381,12,5,0,2024-06-21
2382,9,1,0,2023-07-09
2383,7,1,555,2023-11-14
2384,10,1,1726,2024-06-18
2385,6,2,252,2023-12-13
2386,11,1,0,2023-11-24
2387,12,1,0,2024-02-11
2388,10,4,0,2023-10-27
2389,13,1,0,2023-09-28
2390,9,5,0,2024-06-15
2391,17,5,0,2023-03-17
2392,8,4,0,2024-03-06
2393,19,1,0,2024-01-14
2394,15,5,0,2023-10-16
2395,14,3,0,2023-04-04
2396,6,3,0,2024-05-19
2397,19,2,0,2023-05-11
2398,18,5,1838,2023-12-27
2399,11,5,0,2024-04-03
2400,15,2,0,2024-04-17
2401,11,1,0,2024-01-14
2402,8,2,0,2023-07-24
2403,6,2,0,2024-05-13
2404,10,2,0,2024-06-06
2405,20,3,0,2023-05-21
2406,12,3,704,2024-03-12
2407,13,3,1535,2023-12-09
2408,19,3,0,2023-08-02
2409,14,1,0,2023-06-16
2410,19,2,0,2024-02-19
2411,20,4,0,2023-01-28
2412,8,2,1361,2024-06-17
2413,17,3,0,2023-04-21
2414,17,2,774,2023-12-06
2415,10,1,1165,2023-04-12
2416,16,5,612,2023-07-01
2417,20,1,0,2023-09-04
2418,9,4,0,2024-04-02
2419,14,3,468,2023-12-31
2420,16,2,622,2023-03-29
2421,13,3,0,2024-01-06
2422,11,2,1224,2023-09-18
2423,14,4,539,2023-06-11
2424,7,1,0,2023-10-05
2425,13,5,0,2024-04-18
2426,10,5,0,2023-04-18
2427,8,1,1275,2024-02-10
2428,10,3,1822,2023-09-02
2429,8,4,149,2023-05-19
2430,6,1,0,2023-04-19
2431,20,3,1029,2023-10-30
2432,17,1,0,2024-04-05
2433,13,2,0,2024-01-25
2434,18,1,1713,2023-09-24
2435,14,2,0,2023-02-10
2436,16,3,0,2023-07-14
2437,10,1,0,2023-06-23
2438,20,5,1437,2024-06-10
2439,14,5,0,2023-01-19
2440,20,4,0,2024-03-26
2441,17,5,0,2023-12-23
2442,14,2,0,2023-06-15
2443,16,2,617,2023-01-22
2444,12,5,0,2024-01-08
2445,8,4,0,2023-06-30
2446,20,5,122,2023-06-16
2447,8,1,941,2023-07-30
2448,10,4,0,2023-02-14
2449,18,5,752,2023-04-11
2450,17,2,0,2023-06-06
2451,6,2,0,2024-05-19
2452,13,1,0,2024-03-06
2453,6,1,0,2024-04-02
2454,10,4,0,2024-04-25
2455,12,3,294,2023-12-31
2456,9,3,0,2024-02-06
2457,19,4,0,2023-04-11
2458,14,5,1577,2023-12-21
2459,6,5,53,2024-04-03
2460,9,2,0,2023-07-08
2461,16,1,0,2024-04-29
2462,19,3,710,2023-08-23
2463,8,5,1808,2023-01-08
2464,6,2,0,2024-05-17
2465,10,3,0,2023-06-16
2466,7,4,0,2024-04-16
2467,12,2,1945,2024-03-24
2468,9,5,0,2023-08-07
2469,13,2,0,2024-03-30
2470,17,5,0,2023-04-13
2471,7,2,0,2023-09-16
2472,12,1,918,2024-03-27
2473,19,3,1509,2023-06-25
2474,6,4,0,2023-12-24
2475,11,1,0,2023-12-09
2476,16,2,487,2023-01-05
2477,12,1,0,2024-01-06
2478,10,1,0,2024-01-17
2479,7,1,1439,2023-04-02
2480,8,3,1777,2024-02-02
2481,6,2,0,2023-01-16
2482,12,5,1317,2024-03-06
2483,6,4,0,2023-11-14
2484,12,2,1962,2023-03-09
2485,14,1,0,2023-07-21
2486,8,1,198,2023-04-15
2487,20,5,0,2023-04-29
2488,20,2,0,2023-12-31
2489,7,4,0,2023-06-21
2490,9,1,0,2023-04-17
2491,20,1,0,2024-02-01
2492,13,3,0,2023-12-21
2493,12,2,479,2023-06-06
2494,7,2,0,2024-02-07
2495,14,4,602,2023-05-30
2496,8,3,0,2024-06-24
2497,14,1,0,2023-02-27
2498,8,1,0,2024-01-19
2499,7,5,0,2024-06-29
2500,15,1,318,2024-05-09
2501,17,2,0,2024-03-19
2502,18,1,0,2023-10-07
2503,10,4,0,2023-03-16
2504,12,1,0,2024-03-25
2505,7,1,1530,2023-12-11
2506,19,1,0,2023-05-02
2507,18,4,1974,2023-12-19
2508,16,5,0,2023-07-01
2509,7,5,0,2023-03-04
2510,17,1,0,2023-04-24
2511,6,2,0,2024-01-12
2512,10,3,0,2023-10-07
2513,12,4,219,2023-11-14
2514,7,1,0,2023-04-14
2515,19,1,1809,2024-02-13
2516,11,1,1132,2023-04-29
2517,16,4,239,2023-03-19
2518,10,1,1320,2024-03-01
2519,8,5,0,2023-03-19
2520,15,2,0,2023-02-27
2521,16,5,719,2023-02-10
2522,20,5,1947,2023-06-09
2523,16,4,0,2023-09-14
2524,20,3,0,2023-11-05
2525,15,3,599,2023-09-09
2526,12,1,1612,2023-07-12
2527,16,4,0,2023-01-17
2528,17,5,0,2024-03-29
2529,15,5,766,2024-02-26
2530,6,2,0,2023-10-22
2531,17,5,0,2023-01-11
2532,13,2,0,2024-06-25
2533,9,2,88,2023-03-12
2534,20,2,1418,2023-03-09
2535,13,3,0,2023-04-14
2536,13,4,0,2024-06-24
2537,9,2,467,2023-10-20
2538,7,4,0,2023-12-09
2539,17,1,1396,2023-11-10
2540,20,3,0,2023-03-21
2541,20,1,1316,2024-05-04
2542,19,1,1914,2024-01-03
2543,11,3,436,2023-07-22
2544,16,1,0,2024-04-05
2545,12,1,0,2024-03-29
2546,11,2,1663,2023-02-25
2547,13,4,0,2023-12-01
2548,17,1,0,2023-01-02
2549,19,5,393,2023-04-23
2550,17,2,0,2023-12-31
2551,19,4,0,2023-08-29
2552,8,3,0,2024-03-03
2553,11,4,0,2024-06-19
2554,17,4,0,2023-09-24
2555,19,2,0,2023-04-02
2556,13,5,1821,2024-06-24
2557,19,1,1463,2023-07-01
2558,14,3,1336,2024-02-24
2559,10,3,0,2023-04-09
2560,8,3,0,2023-12-24
2561,7,2,0,2023-10-19
2562,15,1,1998,2023-08-17
2563,11,3,0,2024-02-21
2564,12,1,0,2023-06-07
2565,15,1,0,2023-02-10
2566,8,4,1671,2023-03-01
2567,10,4,0,2023-02-23
2568,11,2,0,2023-02-05
2569,15,2,0,2023-06-04
2570,20,4,0,2023-06-17
2571,17,1,0,2023-06-02
2572,14,2,0,2023-04-04
2573,13,4,0,2023-01-31
2574,14,5,0,2023-12-10
2575,14,1,396,2023-12-20
2576,20,1,701,2023-04-18
2577,9,4,0,2023-06-26
2578,16,3,424,2023-09-24
2579,10,2,0,2024-05-09
2580,9,5,1194,2023-04-10
2581,20,3,0,2023-08-31
2582,17,1,639,2024-06-11
2583,18,3,0,2023-12-06
2584,9,2,1895,2024-01-17
2585,8,4,1989,2023-09-05
2586,11,2,0,2024-05-05
2587,18,5,582,2023-07-04
2588,13,5,0,2024-01-20
2589,7,1,656,2023-01-08
2590,6,5,0,2023-08-01
2591,12,5,878,2024-02-22
2592,12,5,0,2023-11-10
2593,12,4,0,2023-09-14
2594,12,1,0,2023-05-08
2595,13,2,1003,2024-02-29
2596,11,3,0,2023-11-01
2597,6,4,1895,2024-04-15
2598,13,1,0,2023-01-11
2599,18,2,0,2023-06-02
2600,15,2,0,2023-11-30
2601,17,2,0,2023-12-22
2602,9,2,508,2023-09-02
2603,9,1,677,2024-01-14
2604,8,4,1514,2024-02-01
2605,15,4,0,2023-05-28
2606,20,2,0,2023-11-22
2607,17,5,0,2024-01-21
2608,10,1,0,2023-07-25
2609,15,1,0,2023-05-26
2610,17,2,0,2023-08-24
2611,20,2,902,2023-01-21
2612,9,3,0,2024-04-14
2613,10,1,0,2023-02-12
2614,10,2,0,2023-01-22
2615,8,3,0,2023-08-23
2616,19,2,0,2023-11-14
2617,11,5,1124,2023-12-23
2618,19,5,774,2023-09-27
2619,11,1,0,2024-03-08
2620,16,5,0,2023-10-02
2621,14,5,1752,2024-01-25
2622,18,3,0,2023-05-18
2623,15,3,1814,2024-01-07
2624,7,4,0,2023-01-07
2625,17,2,0,2023-03-22
2626,8,3,370,2023-05-27
2627,19,1,24,2024-04-04
2628,9,1,209,2024-03-27
2629,12,2,1080,2024-04-09
2630,10,3,1352,2023-04-13
2631,19,2,0,2024-03-04
2632,7,5,277,2023-05-20
2633,15,5,808,2023-04-24
2634,6,4,1874,2024-04-24
2635,8,2,932,2023-04-04
2636,14,2,0,2023-08-28
2637,12,2,0,2024-03-13
2638,8,2,0,2023-04-04
2639,6,5,0,2024-05-07
2640,18,2,0,2024-06-03
2641,15,2,765,2023-12-19
2642,10,1,0,2023-01-21
2643,7,5,1333,2023-09-07
2644,9,2,607,2023-05-19
2645,10,1,768,2024-02-26
2646,11,1,0,2023-01-27
2647,20,4,1950,2023-12-23
